contract_id,route_id,contract_origin,contract_destination,contract_vessel_class,contract_cargo_type,shipoffer_report_date,shipoffer_source_file,shipoffer_vessel_or_tbn,shipoffer_vessel_class,shipoffer_origin_raw,shipoffer_origin_normalized,shipoffer_destination_raw,shipoffer_cargo_type,cargo_quantity_mt,laycan_start,laycan_end,shipoffer_freight_rate,trade_relation,origin_relation,destination_relation,trade_score,cargo_compatibility,cargo_score,vessel_compatibility,vessel_score,recency_category,recency_score,laycan_category,laycan_score,report_age_days,historical_only,current_operational_evidence,operational_evidence_score,evidence_level,raw_text,evidence_reason
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.95,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.95 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-27,2026-06-29,11.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 27/29 Jun $11.90 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-10,report_00001.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-06-22,2026-06-23,12.3,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 22/23 Jun $12.30 fio 80000shinc/30000shinc - FMG,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-20,2026-06-29,13.05,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/29 Jun $13.05 fio 90000shinc/30000shinc - NYK,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-08,report_00000.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-22,2026-06-24,13.15,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,81,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 22/24 Jun $13.15 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
