observation_id,source_file,source_file_type,api_snapshot_timestamp,observation_timestamp,ais_received_timestamp,freshness_minutes,imo,mmsi,vessel_name,vtype_raw,vtype7_bulk_candidate,lat,lon,speed,course,nav_status,destination,zone_name,source,raw_record_index,exact_duplicate_observation,imo_observation_sequence
zone_australia_gladstone_hay_point_20260828T041615Z.json_59,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:49Z,1.4333333333333333,,503185560,C'LOVER,9,False,-23.19221,150.93518,0.0,67.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,59,True,13
zone_australia_gladstone_hay_point_20260828T041615Z.json_60,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:08:01Z,68.23333333333333,,503013630,SWEET,9,False,-23.83155,151.24687,0.2,95.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,60,True,14
zone_australia_gladstone_hay_point_20260828T041615Z.json_61,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:01Z,78.23333333333333,,503121910,MV MIKAT,10,False,-23.83303,151.24797,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,61,True,15
zone_australia_gladstone_hay_point_20260828T041615Z.json_62,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:58Z,68.28333333333333,,503079250,PV GOONANGA,3,False,-23.83293,151.24688,0.0,280.0,9,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,62,True,16
zone_australia_gladstone_hay_point_20260828T041615Z.json_63,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:55:47Z,200.46666666666667,,503053460,PILOT VESSEL TAKOKO,0,False,-23.83303,151.24688,0.0,274.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,63,True,17
zone_australia_gladstone_hay_point_20260828T041615Z.json_64,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:57Z,0.3,,368283890,SV NORHI,9,False,-23.16148,150.95227,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,64,False,18
zone_australia_gladstone_hay_point_20260828T041615Z.json_65,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:30:00Z,106.25,,503058310,TRADITION,9,False,-23.07663,150.9963,9.5,337.8,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,65,True,19
zone_australia_gladstone_hay_point_20260828T041615Z.json_66,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:13:58Z,2.283333333333333,,503070820,C'EST LA VIE,9,False,-23.16254,150.9533,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,66,False,20
zone_australia_gladstone_hay_point_20260828T041615Z.json_67,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:53Z,69.36666666666666,,503757300,COROMANDEL,9,False,-23.83261,151.24519,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,67,True,21
zone_australia_gladstone_hay_point_20260828T041615Z.json_68,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:42:15Z,94.0,,503614800,ALKIRA,3,False,-23.83211,151.24155,0.0,511.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,68,True,22
zone_australia_gladstone_hay_point_20260828T041615Z.json_69,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:26Z,77.81666666666666,,503185840,GAME ON,9,False,-23.83293,151.24527,0.0,97.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,69,True,23
zone_australia_gladstone_hay_point_20260828T041615Z.json_70,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:43Z,0.5333333333333333,,503157420,SCOOTER SAILS,9,False,-23.16499,150.95044,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,70,False,24
zone_australia_gladstone_hay_point_20260828T041615Z.json_71,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:07:26Z,128.81666666666666,,503048520,KIA ORA,9,False,-23.15138,150.92632,5.0,244.4,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,71,True,25
zone_australia_gladstone_hay_point_20260828T041615Z.json_72,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:00Z,1.25,,503136410,INCEPTION,9,False,-23.18735,150.93256,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,72,False,26
zone_australia_gladstone_hay_point_20260828T041615Z.json_73,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:36Z,0.65,,503535500,MIXD NUTZ,9,False,-23.16038,150.95413,0.0,87.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,73,False,27
zone_australia_gladstone_hay_point_20260828T041615Z.json_74,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T22:37:04Z,339.18333333333334,,503039620,BELLA LUCA,9,False,-23.27853,150.99216,4.6,116.1,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,74,True,28
zone_australia_gladstone_hay_point_20260828T041615Z.json_75,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:32:20Z,103.91666666666667,,503082090,TWILIGHT,9,False,-23.41496,151.0029,4.0,220.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,75,True,29
zone_australia_gladstone_hay_point_20260828T041615Z.json_76,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:25:01Z,231.23333333333332,,503736600,DIVA 8,3,False,-23.83634,151.24632,5.4,308.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,76,True,30
zone_australia_gladstone_hay_point_20260828T041615Z.json_77,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:57:34Z,78.68333333333334,,503168470,LOW PROFILE,9,False,-23.83234,151.24424,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,77,True,31
zone_australia_gladstone_hay_point_20260828T041615Z.json_78,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:13:29Z,242.76666666666668,,503029670,CONCERTO 2,9,False,-23.25064,150.94313,4.2,154.3,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,78,True,32
zone_australia_gladstone_hay_point_20260828T041615Z.json_79,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:08:29Z,247.76666666666668,,503100940,CHACO,3,False,-23.83269,151.24287,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,79,True,33
zone_australia_gladstone_hay_point_20260828T041615Z.json_80,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:00:51Z,75.4,,503638830,COBIA,9,False,-23.82855,151.24173,3.5,133.8,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,80,True,34
zone_australia_gladstone_hay_point_20260828T041615Z.json_81,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:57Z,68.3,,503078690,COLANDO,7,True,-23.83271,151.24278,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,81,True,35
zone_australia_gladstone_hay_point_20260828T041615Z.json_82,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:12Z,69.05,,503166340,AMIRI,9,False,-23.83209,151.24525,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,82,True,36
zone_australia_gladstone_hay_point_20260828T041615Z.json_83,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:18Z,1.95,,503188230,ISLAND GIRL,9,False,-23.15934,150.95577,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,83,False,37
zone_australia_gladstone_hay_point_20260828T041615Z.json_84,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:01:17Z,194.96666666666667,,503010510,NICHOLLS,3,False,-23.83156,151.26043,7.9,272.1,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,84,True,38
zone_australia_gladstone_hay_point_20260828T041615Z.json_85,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:56:12Z,200.05,,503091750,RAHAJA,3,False,-23.83133,151.2431,5.6,235.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,85,True,39
zone_australia_gladstone_hay_point_20260828T041615Z.json_86,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:56:26Z,79.81666666666666,,503167790,MUDSKIPPER,9,False,-23.85695,151.32327,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,86,True,40
zone_australia_gladstone_hay_point_20260828T041615Z.json_87,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:17:48Z,118.45,,503060750,NANCY WAKE,6,False,-23.82765,151.24382,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,87,True,41
zone_australia_gladstone_hay_point_20260828T041615Z.json_88,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:04:09Z,72.1,,503163760,SERENITY CAT,9,False,-23.83166,151.24367,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,88,True,42
zone_australia_gladstone_hay_point_20260828T041615Z.json_89,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:09:36Z,6.65,,995036120,SPSB3,13,False,-23.82584,151.247,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,89,False,43
zone_australia_gladstone_hay_point_20260828T041615Z.json_90,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:36Z,1.65,,995036119,SPSB2,13,False,-23.82666,151.24662,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,90,False,44
zone_australia_gladstone_hay_point_20260828T041615Z.json_91,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:36Z,1.65,,995036118,SPSB1,13,False,-23.82607,151.24804,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,91,True,45
zone_australia_gladstone_hay_point_20260828T041615Z.json_92,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:11:23Z,4.866666666666666,,995036074,GLT CP4 EAST CARD,13,False,-23.75645,151.17396,0.0,0.0,10,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,92,False,46
zone_australia_gladstone_hay_point_20260828T041615Z.json_93,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:11:20Z,4.916666666666667,,995036073,GLT CP2 WEST CARD,13,False,-23.75779,151.17168,0.0,0.0,12,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,93,True,47
zone_australia_gladstone_hay_point_20260828T041615Z.json_94,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:02:58Z,73.28333333333333,,995036331,GLT_BEX01_STBD_LAT,13,False,-23.91997,151.49999,0.0,0.0,14,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,94,True,48
zone_australia_gladstone_hay_point_20260828T041615Z.json_95,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:16:43Z,59.53333333333333,,995036332,GLT_BEX02_PORT_LAT,13,False,-23.92602,151.49999,0.0,0.0,13,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,95,True,49
zone_australia_gladstone_hay_point_20260828T041615Z.json_96,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:10Z,71.08333333333333,,5030225,,11,False,-24.02216,151.76419,0.0,0.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,96,True,50
zone_australia_gladstone_hay_point_20260828T041615Z.json_97,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:42Z,69.55,9889306,352393000,AZUL TIERRA,7,True,-23.79716,151.5176,0.1,181.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,97,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_98,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:33Z,69.7,9324502,440422000,WHITE ROSE,7,True,-23.79759,151.47986,0.3,133.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,98,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_99,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:31:22Z,44.88333333333333,9885063,636020378,BRILLIANT MERCURY,7,True,-23.81812,151.24128,0.0,138.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,99,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_100,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:57:06Z,19.15,9633159,636025609,MAIZURU KICHIJO,7,True,-23.85197,151.31129,0.0,261.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,100,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_101,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:48Z,68.45,9565546,351733000,CHESAPEAKE HIGHWAY,7,True,-23.86656,151.57271,0.1,116.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,101,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_102,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:27Z,77.8,9914371,538012764,METIS TITANIUM,7,True,-23.84856,151.58976,0.0,128.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,102,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_103,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:16Z,77.98333333333333,9631151,503788000,MT LARCOM,8,False,-23.8519,151.31501,0.0,110.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,103,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_104,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:05:46Z,190.48333333333332,,503489800,IRON JOY,6,False,-23.83653,151.25237,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,104,True,51
zone_australia_gladstone_hay_point_20260828T041615Z.json_105,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:56:14Z,140.01666666666668,,503171980,EASTERN VOYAGER,10,False,-23.83297,151.24734,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,105,True,52
zone_australia_gladstone_hay_point_20260828T041615Z.json_106,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:54:51Z,21.4,,503100660,MONTAGE,9,False,-23.16736,150.9468,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,106,True,53
zone_australia_gladstone_hay_point_20260828T041615Z.json_107,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:04Z,1.1833333333333333,,503099550,NELSON STAR,10,False,-23.16725,150.94917,0.1,59.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,107,False,54
zone_australia_gladstone_hay_point_20260828T041615Z.json_108,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:38:06Z,158.15,,503020880,TRANQUILITY BASE,9,False,-23.83188,151.24548,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,108,True,55
zone_australia_gladstone_hay_point_20260828T041615Z.json_109,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:58:38Z,137.61666666666667,,512003134,KHARISMA,9,False,-23.15665,150.92517,5.9,268.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,109,True,56
zone_australia_gladstone_hay_point_20260828T041615Z.json_110,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T23:57:40Z,258.5833333333333,,503102150,PEG II,10,False,-23.73914,151.33054,7.8,62.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,110,True,57
zone_australia_gladstone_hay_point_20260828T041615Z.json_111,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:09Z,1.1,,503230900,LIQUIDITY II,9,False,-23.163,150.95392,0.7,57.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,111,False,58
zone_australia_gladstone_hay_point_20260828T041615Z.json_112,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:09:53Z,126.36666666666666,,512011345,SECOND WIND,9,False,-23.83298,151.24515,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,112,True,59
zone_australia_gladstone_hay_point_20260828T041615Z.json_113,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:32Z,1.7166666666666666,,503087710,SEA GODDESS,9,False,-23.18478,150.93277,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,113,False,60
zone_australia_gladstone_hay_point_20260828T041615Z.json_114,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:05:35Z,250.66666666666666,,503334100,SPOOK,9,False,-23.83267,151.24421,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,114,True,61
zone_australia_gladstone_hay_point_20260828T041615Z.json_115,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:59:23Z,136.86666666666667,,503300100,CODI K,9,False,-23.8481,151.30798,25.8,108.8,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,115,True,62
zone_australia_gladstone_hay_point_20260828T041615Z.json_116,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T22:21:56Z,354.31666666666666,,503120420,RON TYLER,3,False,-23.83297,151.24273,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,116,True,63
zone_australia_gladstone_hay_point_20260828T041615Z.json_117,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:07Z,70.13333333333334,,995036328,IRVING REEF,13,False,-23.53162,151.60178,0.0,0.0,24,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,117,True,64
zone_australia_gladstone_hay_point_20260828T041615Z.json_118,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:00:13Z,16.033333333333335,,5030149,,11,False,-23.73678,151.05941,0.0,0.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,118,False,65
zone_australia_gladstone_hay_point_20260828T041615Z.json_119,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:11:23Z,4.866666666666666,,5030267,,11,False,-23.84036,151.255,0.0,0.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,119,False,66
zone_australia_gladstone_hay_point_20260828T042118Z.json_0,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:06:34Z,74.73333333333333,9713442,372754000,CAPE HARVEST,7,True,-23.84951,151.45999,0.3,126.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,0,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_1,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:08:00Z,73.3,9603398,373033000,CAPE RAINBOW,7,True,-23.79231,151.53191,3.9,208.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,1,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_2,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:05:11Z,76.11666666666666,9790880,431491000,NSU VOYAGER,7,True,-23.77969,151.51859,0.1,171.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,2,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_3,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:07:35Z,73.71666666666667,9700823,352286000,CAPE HOPE,7,True,-23.8005,151.49697,0.2,125.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,3,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_4,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:06:39Z,74.65,9465186,636019494,ES GLORY SEA,7,True,-23.75762,151.47274,0.1,64.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,4,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_5,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:05:23Z,75.91666666666667,9614919,431812000,SG UNITED,7,True,-23.8134,151.46051,0.2,149.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,5,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_6,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:02:37Z,78.68333333333334,9519779,205580000,MINERAL STONEHENGE,7,True,-23.81305,151.49913,0.0,172.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,6,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_7,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T02:33:03Z,108.25,9587350,636019937,ANABELA,7,True,-23.76171,151.51549,0.2,189.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,7,True,2
zone_australia_gladstone_hay_point_20260828T042118Z.json_8,zone_australia_gladstone_hay_point_20260828T042118Z.json,zone,2026-08-28T04:21:18+00:00,2026-08-28T04:21:18+00:00,2026-08-28T03:19:27Z,61.85,9974149,636025078,PUTERI PAHANG,8,False,-23.82505,151.25875,9.6,308.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,8,True,2
