route_id,origin,destination,vessel_class,cargo_type,scenario,contract_volume_mt,contract_freight_usd_per_mt,scenario_route_freight_rate,total_voyage_cost_usd,sail_value_usd,kill_penalty_usd,alternative_value_usd,kill_value_usd,incremental_sail_value_usd,decision
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,1500000.0,250000.0,-1250000.0,1525903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,1500000.0,500000.0,-1000000.0,1275903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,1500000.0,1000000.0,-500000.0,775903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,2000000.0,0.0,-2000000.0,2275903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,2000000.0,250000.0,-1750000.0,2025903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,2000000.0,500000.0,-1500000.0,1775903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bear,51893.75,18.45,14.169552503832929,459407.7442138698,275903.4710319103,2000000.0,1000000.0,-1000000.0,1275903.4710319103,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,0.0,0.0,0.0,498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,0.0,250000.0,250000.0,248031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,0.0,500000.0,500000.0,-1968.0567138697952,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,0.0,1000000.0,1000000.0,-501968.0567138698,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,50000.0,0.0,-50000.0,548031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,50000.0,250000.0,200000.0,298031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,50000.0,500000.0,450000.0,48031.943286130205,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,50000.0,1000000.0,950000.0,-451968.0567138698,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,100000.0,0.0,-100000.0,598031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,100000.0,250000.0,150000.0,348031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,100000.0,500000.0,400000.0,98031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,100000.0,1000000.0,900000.0,-401968.0567138698,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,250000.0,0.0,-250000.0,748031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,250000.0,250000.0,0.0,498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,250000.0,500000.0,250000.0,248031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,250000.0,1000000.0,750000.0,-251968.0567138698,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,500000.0,0.0,-500000.0,998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,500000.0,250000.0,-250000.0,748031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,500000.0,500000.0,0.0,498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,500000.0,1000000.0,500000.0,-1968.0567138697952,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,750000.0,0.0,-750000.0,1248031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,750000.0,250000.0,-500000.0,998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,750000.0,500000.0,-250000.0,748031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,750000.0,1000000.0,250000.0,248031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1000000.0,0.0,-1000000.0,1498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1000000.0,250000.0,-750000.0,1248031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1000000.0,500000.0,-500000.0,998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1000000.0,1000000.0,0.0,498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1500000.0,0.0,-1500000.0,1998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1500000.0,250000.0,-1250000.0,1748031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1500000.0,500000.0,-1000000.0,1498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,1500000.0,1000000.0,-500000.0,998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,2000000.0,0.0,-2000000.0,2498031.94328613,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,2000000.0,250000.0,-1750000.0,2248031.94328613,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,2000000.0,500000.0,-1500000.0,1998031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,base,51893.75,18.45,18.45,459407.7442138698,498031.9432861302,2000000.0,1000000.0,-1000000.0,1498031.9432861302,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,0.0,0.0,0.0,909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,0.0,250000.0,250000.0,659625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,0.0,500000.0,500000.0,409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,0.0,1000000.0,1000000.0,-90374.65610683081,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,50000.0,0.0,-50000.0,959625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,50000.0,250000.0,200000.0,709625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,50000.0,500000.0,450000.0,459625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,50000.0,1000000.0,950000.0,-40374.65610683081,KILL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,100000.0,0.0,-100000.0,1009625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,100000.0,250000.0,150000.0,759625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,100000.0,500000.0,400000.0,509625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,100000.0,1000000.0,900000.0,9625.343893169193,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,250000.0,0.0,-250000.0,1159625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,250000.0,250000.0,0.0,909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,250000.0,500000.0,250000.0,659625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,250000.0,1000000.0,750000.0,159625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,500000.0,0.0,-500000.0,1409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,500000.0,250000.0,-250000.0,1159625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,500000.0,500000.0,0.0,909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,500000.0,1000000.0,500000.0,409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,750000.0,0.0,-750000.0,1659625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,750000.0,250000.0,-500000.0,1409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,750000.0,500000.0,-250000.0,1159625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,750000.0,1000000.0,250000.0,659625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1000000.0,0.0,-1000000.0,1909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1000000.0,250000.0,-750000.0,1659625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1000000.0,500000.0,-500000.0,1409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1000000.0,1000000.0,0.0,909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1500000.0,0.0,-1500000.0,2409625.3438931694,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1500000.0,250000.0,-1250000.0,2159625.3438931694,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1500000.0,500000.0,-1000000.0,1909625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,1500000.0,1000000.0,-500000.0,1409625.3438931692,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,2000000.0,0.0,-2000000.0,2909625.3438931694,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,2000000.0,250000.0,-1750000.0,2659625.3438931694,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,2000000.0,500000.0,-1500000.0,2409625.3438931694,SAIL
3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,bull,51893.75,18.45,26.3814638199598,459407.7442138698,909625.3438931692,2000000.0,1000000.0,-1000000.0,1909625.3438931692,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,0.0,0.0,0.0,709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,0.0,250000.0,250000.0,459746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,0.0,500000.0,500000.0,209746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,0.0,1000000.0,1000000.0,-290253.38165181526,KILL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,50000.0,0.0,-50000.0,759746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,50000.0,250000.0,200000.0,509746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,50000.0,500000.0,450000.0,259746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,50000.0,1000000.0,950000.0,-240253.38165181526,KILL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,100000.0,0.0,-100000.0,809746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,100000.0,250000.0,150000.0,559746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,100000.0,500000.0,400000.0,309746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,100000.0,1000000.0,900000.0,-190253.38165181526,KILL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,250000.0,0.0,-250000.0,959746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,250000.0,250000.0,0.0,709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,250000.0,500000.0,250000.0,459746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,250000.0,1000000.0,750000.0,-40253.38165181526,KILL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,500000.0,0.0,-500000.0,1209746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,500000.0,250000.0,-250000.0,959746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,500000.0,500000.0,0.0,709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,500000.0,1000000.0,500000.0,209746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,750000.0,0.0,-750000.0,1459746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,750000.0,250000.0,-500000.0,1209746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,750000.0,500000.0,-250000.0,959746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,750000.0,1000000.0,250000.0,459746.61834818474,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1000000.0,0.0,-1000000.0,1709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1000000.0,250000.0,-750000.0,1459746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1000000.0,500000.0,-500000.0,1209746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1000000.0,1000000.0,0.0,709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1500000.0,0.0,-1500000.0,2209746.618348185,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1500000.0,250000.0,-1250000.0,1959746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1500000.0,500000.0,-1000000.0,1709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,1500000.0,1000000.0,-500000.0,1209746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,2000000.0,0.0,-2000000.0,2709746.618348185,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,2000000.0,250000.0,-1750000.0,2459746.618348185,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,2000000.0,500000.0,-1500000.0,2209746.618348185,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,bear,69943.75,23.3,17.894340018390636,541850.6263131252,709746.6183481847,2000000.0,1000000.0,-1000000.0,1709746.6183481847,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,0.0,0.0,0.0,1087838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,0.0,250000.0,250000.0,837838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,0.0,500000.0,500000.0,587838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,0.0,1000000.0,1000000.0,87838.74868687475,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,50000.0,0.0,-50000.0,1137838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,50000.0,250000.0,200000.0,887838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,50000.0,500000.0,450000.0,637838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,50000.0,1000000.0,950000.0,137838.74868687475,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,100000.0,0.0,-100000.0,1187838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,100000.0,250000.0,150000.0,937838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,100000.0,500000.0,400000.0,687838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,100000.0,1000000.0,900000.0,187838.74868687475,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,250000.0,0.0,-250000.0,1337838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,250000.0,250000.0,0.0,1087838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,250000.0,500000.0,250000.0,837838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,250000.0,1000000.0,750000.0,337838.74868687475,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,500000.0,0.0,-500000.0,1587838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,500000.0,250000.0,-250000.0,1337838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,500000.0,500000.0,0.0,1087838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,500000.0,1000000.0,500000.0,587838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,750000.0,0.0,-750000.0,1837838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,750000.0,250000.0,-500000.0,1587838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,750000.0,500000.0,-250000.0,1337838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,750000.0,1000000.0,250000.0,837838.7486868748,SAIL
4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,base,69943.75,23.3,23.3,541850.6263131252,1087838.7486868748,1000000.0,0.0,-1000000.0,2087838.7486868748,SAIL
